CustomerID,Recency,Frequency,Monetary,TenureDays
15000,54,1,208192.11000000002,0
15002,122,4,317965.85,251
15004,153,1,394684.78,0
15005,22,35,2981921.32,350
15006,57,1,355771.43,0
15007,165,1,24953.83,0
15009,18,3,454734.96,12
15010,42,1,53921.56,0
15012,60,2,348807.33999999997,319
15014,49,2,105823.52,133
15016,179,1,43228.3,0
15017,40,1,40128.64,0
15018,45,4,73093.83,329
15019,273,1,157805.13,0
15021,15,13,1224277.14,359
15022,18,4,342053.97,35
15023,9,12,1438255.88,366
15024,16,10,444654.93,357
15025,39,1,191897.15,0
15026,86,3,144619.58000000002,197
15027,37,6,101950.5,207
15028,14,4,155989.24,360
15030,78,2,17511.85,196
15031,10,4,246369.87,277
15032,262,5,149160.31,110
15033,11,11,1299845.53,324
15034,22,11,1074357.87,338
15035,96,1,72347.63,0
15036,78,3,334232.87,107
15038,49,7,321431.47,326
15039,16,52,3806099.17,359
15041,176,1,159161.85,0
15042,205,1,12627.47,0
15043,37,1,14675.16,0
15044,25,22,1279149.14,342
15045,158,3,27662.09,105
15046,15,16,496057.25,329
15047,276,1,67251.86,0
15048,71,5,257452.31,303
15049,280,1,7124.009999999999,0
15050,31,5,220039.42,46
15051,29,3,395056.49,127
15052,325,1,75063.66,0
15053,11,3,194387.59,277
15054,18,2,262583.62,28
15057,281,2,65232.04,40
15058,31,11,682375.22,286
15059,47,11,600677.28,293
15060,14,4,288096.29,0
15061,10,55,1011876.59,368
15062,77,4,144641.92,288
15063,219,1,12763.119999999999,0
15065,44,6,436155.45,253
15066,38,2,152109.89,21
15067,84,3,209318.52,204
15068,52,2,267645.94,210
15069,185,1,196776.57,0
15070,379,1,1718.72,0
15071,100,2,49699.29,182
15073,16,4,188123.74,177
15074,111,1,112337.62,0
15075,84,1,67057.55,0
15076,179,1,112422.7,0
15078,13,38,1109930.51,361
15079,219,5,142857.37,153
15081,28,6,89376.55,345
15083,263,1,9963.220000000001,0
15087,288,1,41493.57,0
15088,27,3,150410.79,45
15089,16,6,366097.1,118
15090,314,1,56793.61,0
15091,60,2,88645.98,13
15092,221,2,91988.45,68
15093,24,9,285688.9,353
15095,110,5,141491.13,99
15096,49,1,24695.47,0
15097,10,1,84494.72,0
15098,188,5,3363.8700000000003,0
15099,90,1,62069.52,0
15100,336,6,17087.59,43
15101,15,3,20918.73,350
15103,37,2,89040.68,55
15104,173,3,174232.78,115
15105,24,7,245407.22,116
15106,24,7,305155.04,251
15107,317,8,54873.92,61
15108,148,5,152643.96,85
15109,247,2,57880.86,4
15110,30,7,72125.9,294
15111,35,3,192357.78,343
15113,16,4,230684.18,44
15114,36,10,494299.58,271
15115,24,1,73204.23,0
15116,24,4,130968.39,187
15117,21,6,217873.29,200
15118,140,1,6184.349999999999,0
15119,252,1,40376.32,0
15120,136,2,65185.31,4
15121,56,2,79699.23,238
15122,91,6,223124.66999999998,212
15123,13,2,266943.8,198
15124,29,2,29338.28,169
15125,31,23,327968.08,245
15127,72,1,32452.600000000002,0
15128,66,8,270000.91,159
15129,56,11,207324.8,241
15130,176,1,55090.77,0
15132,24,5,142674.69,244
15133,134,3,71955.2,174
15134,21,8,184761.86000000002,225
15135,239,2,28218.57,5
15136,9,5,190732.23,93
15139,246,2,29961.2,96
15140,58,8,210037.65,211
15142,52,1,63270.54,0
15143,232,1,34024.95,0
15144,14,18,544018.52,304
15145,10,4,164607.93,244
15146,171,3,247418.16999999998,126
15147,225,2,81265.7,21
15148,17,1,50215.32,0
15149,140,1,73841.07,0
15150,23,11,855962.84,251
15152,16,16,660361.91,177
15153,37,1,59562.6,0
15154,80,2,209159.86000000002,1
15156,7,3,125001.39,32
15157,10,5,331732.12,354
15158,51,1,22003.079999999998,0
15159,8,34,1892495.5,359
15160,363,1,12029.36,0
15163,24,2,85125.9,173
15164,75,3,255568.22,270
15165,379,1,68081.27,0
15167,327,1,101845.17,0
15168,32,1,14418.640000000001,0
15171,331,2,13256.62,6
15172,15,5,288953.27,227
15174,329,1,22834.66,0
15175,78,1,62499.33,0
15178,266,1,5386.129999999999,0
15179,24,7,240314.53,345
15180,373,1,21379.29,0
15181,72,5,56662.97,299
15182,160,2,51299.05,114
15184,35,2,167254.15,161
15185,76,1,74708.9,0
15186,20,2,46956.520000000004,154
15187,8,18,246643.57,210
15189,7,53,678561.83,331
15192,126,3,144517.86,245
15193,67,1,58000.98,0
15194,9,22,844288.65,365
15195,9,1,2889.0,0
15197,15,5,73084.51,349
15198,98,2,26276.35,31
15199,65,4,43352.74,249
15201,85,11,254660.24,168
15203,32,6,385328.71,285
15204,363,1,19225.920000000002,0
15205,91,3,91077.97,42
15206,16,4,23519.510000000002,265
15208,7,6,109030.44,352
15210,231,1,45251.99,0
15211,66,2,138513.44,304
15212,245,2,11203.09,1
15213,325,3,39637.020000000004,11
15214,8,8,281474.72000000003,241
15215,51,6,101211.2,272
15216,94,1,5605.16,0
15218,17,11,402288.33,308
15219,182,1,20194.17,0
15220,58,7,308783.61,229
15221,372,2,29230.1,3
15222,325,1,15209.19,0
15223,232,3,84800.77,23
15224,364,3,37572.73,4
15225,240,1,59476.13,0
15226,317,1,32041.010000000002,0
15227,43,5,139067.58,280
15228,72,5,320321.16,228
15230,245,2,73004.23,1
15232,119,2,70191.35,27
15234,283,1,37202.600000000006,0
15235,224,12,362484.39,155
15236,305,1,43439.53,0
15237,8,4,256800.75,225
15238,35,5,147445.22,154
15239,16,3,140914.16,68
15240,51,7,233040.74,326
15241,73,9,329985.73,216
15243,80,1,64462.05,0
15244,71,2,70649.99,182
15245,140,3,222191.82,127
15246,244,2,95196.51,120
15247,128,1,11468.66,0
15249,38,15,940724.08,224
15251,15,15,362614.57,232
15252,42,2,108494.97,146
15253,22,6,188111.21,153
15254,133,1,45242.81,0
15255,73,1,106540.44,0
15256,155,1,18896.14,0
15257,287,2,26930.62,2
15258,175,2,95024.21,48
15260,106,8,192086.26,272
15261,141,1,52215.590000000004,0
15262,330,1,39405.15,0
15263,113,1,35518.93,0
15264,70,1,38927.48,0
15265,157,2,216057.71,84
15266,344,1,7014.58,0
15267,28,5,34693.38,160
15269,30,1,5274.4,0
15270,22,9,121374.65000000001,294
15271,13,16,705186.2,358
15272,63,2,174288.57,28
15274,10,2,117214.24,14
15275,37,2,106023.5,6
15276,72,1,136063.51,0
15277,53,1,33368.87,0
15279,361,2,58276.54,10
15280,178,1,36725.6,0
15281,65,12,451702.49,274
15286,56,1,10425.14,0
15287,28,3,55857.11,48
15288,49,5,259486.05,322
15289,35,4,152732.36,220
15290,11,21,545702.3099999999,354
15291,32,20,331215.51,348
15292,207,1,66951.24,0
15296,50,10,542009.26,282
15297,16,4,96807.46,53
15298,8,14,506056.98,364
15299,73,11,27118.91,304
15300,70,1,64654.69,0
15301,57,14,617869.89,317
15303,296,1,75250.28,0
15304,67,10,57282.29,307
15306,70,3,137132.26,83
15307,102,1,32816.799999999996,0
15308,277,2,38770.28,3
15311,7,118,6301150.63,373
15312,81,5,97708.99,279
15313,116,1,3508.7999999999997,0
15314,205,1,58188.05,0
15315,70,3,78194.84,51
15316,333,1,3008.2799999999997,0
15318,10,1,105362.08,0
15319,290,1,46045.05,0
15320,50,1,86460.94,0
15321,55,4,258434.96,242
15322,70,2,119059.59,21
15325,110,1,105942.94,0
15326,340,1,46542.630000000005,0
15327,59,1,17256.41,0
15329,41,5,186224.54,329
15330,38,2,27886.0,28
15332,372,4,71107.08,3
15333,214,1,47260.229999999996,0
15334,163,3,300051.31,16
15335,60,1,87203.79,0
15339,72,3,232546.62,251
15341,87,1,33813.98,0
15342,122,2,76247.25,13
15343,93,1,68099.73,0
15344,7,5,64185.93,73
15345,41,2,64276.96,10
15346,339,1,43660.49,0
15347,372,1,8963.83,0
15348,78,1,25860.03,0
15349,164,2,161713.7,29
15350,379,1,24554.629999999997,0
15351,18,10,574898.07,357
15353,261,2,151091.88,113
15355,35,2,31151.29,23
15356,37,10,1357179.8,336
15358,11,29,1401715.3,360
15360,46,1,28683.28,0
15361,368,1,20391.49,0
15363,247,2,46762.2,131
15364,102,2,88458.99,158
15365,32,9,377623.54,289
15366,81,2,86301.05,282
15367,63,5,253022.76,218
15368,27,1,5382.3099999999995,0
15369,150,1,1912.24,0
15370,47,8,257635.12,291
15372,143,1,63408.86,0
15373,14,13,301502.96,363
15374,135,1,4343.29,0
15376,46,3,299561.55,182
15379,175,8,489603.47000000003,189
15380,15,6,72028.27,356
15381,220,2,22771.36,54
15382,21,8,777056.54,280
15384,176,3,137981.91,202
15385,46,1,43200.21,0
15386,192,1,68538.76,0
15388,276,1,23747.18,0
15389,178,1,3014.8,0
15392,11,5,216243.03,355
15393,22,2,26924.25,264
15394,16,4,188726.96,348
15395,332,1,21384.120000000003,0
15396,119,1,35947.840000000004,0
15397,296,1,15473.33,0
15398,22,3,208765.11,62
15399,7,3,133328.59,77
15400,98,6,36908.55,186
15402,155,2,124007.95999999999,47
15405,195,1,24364.06,0
15406,24,4,177768.67,282
15407,40,4,366086.57,271
15408,270,1,82521.97,0
15410,90,8,366483.04,177
15411,32,5,258476.16,156
15412,177,1,20207.93,0
15414,16,3,110805.28,232
15415,319,1,165772.26,0
15416,71,5,503646.03,218
15417,91,1,81972.28,0
15419,31,1,13410.31,0
15421,65,4,143274.02,251
15422,329,2,21296.42,0
15423,44,1,6874.91,0
15424,260,2,46607.89,0
15426,25,7,803410.97,350
15427,39,3,776290.86,13
15428,21,1,16034.380000000001,0
15429,33,3,204637.66999999998,48
15432,29,1,21852.21,0
15433,85,3,131825.52,188
15434,14,6,162719.38,191
15435,28,1,89826.77,0
15436,18,3,839294.89,221
15437,268,1,111104.41,0
15438,137,1,53429.479999999996,0
15440,61,3,178169.97,154
15442,255,1,8638.78,0
15443,8,8,1008499.6900000001,318
15444,15,2,554658.28,31
15445,270,1,15373.47,0
15447,337,1,21484.559999999998,0
15448,319,1,55915.71,0
15449,32,5,149910.77,235
15450,36,1,57181.49,0
15452,36,3,140940.55000000002,234
15453,8,7,717510.52,185
15454,368,1,63078.38,0
15456,289,3,158259.07,75
15457,268,1,127291.53,0
15458,31,1,31385.510000000002,0
15460,360,1,165826.93,0
15462,100,3,29718.45,92
15463,35,1,14955.630000000001,0
15464,344,1,363829.17,0
15465,26,24,260193.7,349
15466,91,1,127575.57,0
15467,15,4,112235.11,142
15468,41,5,88766.7,325
15469,49,4,66105.74,77
15471,8,1,217343.84,0
15472,119,1,217676.33000000002,0
15473,20,10,35057.88,46
15475,83,1,75764.02,0
15478,46,2,137500.03,16
15480,122,1,142787.57,0
15482,22,16,329995.87,343
15483,167,4,219486.07,105
15484,7,5,458524.26,77
15485,36,3,231567.55,343
15488,99,1,5192.0599999999995,0
15489,29,4,170414.2,188
15491,101,7,364834.05,140
15492,34,2,81221.1,46
15493,39,7,770397.76,238
15494,27,2,364828.03,99
15497,24,3,45690.03,302
15498,7,35,1343480.24,366
15500,14,4,155943.32,73
15502,22,23,637110.68,353
15503,369,1,170534.13,0
15504,87,1,26349.420000000002,0
15505,59,7,261461.31,102
15506,29,3,389258.10000000003,116
15507,178,1,137680.73,0
15508,195,6,242864.61,46
15510,337,1,8953.49,0
15511,18,5,411682.66000000003,73
15512,162,2,10519.96,203
15513,37,22,789459.66,342
15514,18,13,584009.43,352
15516,51,3,33221.14,1
15517,239,1,61356.619999999995,0
15518,70,13,532850.03,268
15520,8,1,46771.76,0
15521,42,13,550372.76,218
15522,39,2,150393.63,54
15523,90,1,18441.09,0
15524,31,1,17.36,0
15525,8,4,488956.78,371
15526,39,2,3764.87,0
15527,25,10,428057.43,335
15528,260,1,65175.73,0
15529,29,12,1746067.58,343
15530,28,4,283100.58,225
15531,14,2,579039.01,22
15532,31,6,682296.06,332
15533,25,5,234525.7,69
15535,179,7,194153.43,192
15537,169,1,69117.01,0
15539,13,1,104983.72,0
15540,17,1,38104.13,0
15541,120,1,80915.09,0
15543,294,1,92034.2,0
15544,15,11,703183.76,363
15545,60,2,227690.92,316
15547,13,14,1740523.93,354
15549,83,4,284510.93,239
15550,10,4,150879.22,297
15551,43,1,67943.48,0
15552,223,1,41923.73,0
15553,66,1,133602.61000000002,0
15554,284,1,45305.67,0
15555,18,20,2309352.21,357
15556,30,1,99012.66,0
15557,35,1,55070.740000000005,0
15561,18,5,54702.23,203
15562,358,1,4587.26,0
15563,15,7,305318.56,349
15565,56,2,32280.18,20
15567,25,1,20363.66,0
15568,9,3,132196.29,70
15569,110,5,74487.05,228
15570,13,13,895418.44,362
15571,18,4,171095.52,66
15572,11,7,582108.74,273
15573,38,2,283648.52999999997,53
15574,184,4,405525.08,194
15576,44,1,114422.41,0
15577,157,3,94418.21,154
15578,168,1,21817.59,0
15579,75,2,124440.1,245
15581,127,14,392245.92,245
15582,31,3,104583.39,195
15584,30,5,349355.79,138
15585,183,1,87126.11,0
15587,56,4,32967.409999999996,301
15589,259,4,75590.85,58
15590,295,1,894.04,0
15592,53,1,61658.22,0
15593,77,1,16642.55,0
15594,22,6,266118.83,218
15596,107,9,222784.74,264
15597,36,2,61114.33,5
15598,41,3,30247.13,17
15599,33,2,130660.58,177
15601,17,17,1020057.74,361
15602,14,15,132924.27,359
15603,85,1,6904.26,0
15604,58,1,62155.46,0
15605,42,5,163416.54,337
15606,63,11,232275.72,267
15607,343,1,30511.05,0
15608,34,4,163959.19,92
15609,189,2,41951.479999999996,1
15610,58,1,17343.2,0
15611,16,15,98095.87,325
15612,42,2,12945.619999999999,25
15615,16,27,1059218.19,348
15618,39,5,114613.79,103
15619,17,1,8305.26,0
15620,56,6,255511.49,308
15621,10,6,44950.020000000004,17
15622,9,16,591672.22,279
15623,147,1,39419.060000000005,0
15624,123,4,95593.59999999999,139
15625,106,8,164781.57,135
15626,81,2,163943.55,254
15628,11,10,406615.38,362
15630,51,3,165168.79,159
15632,22,10,489687.68,259
15634,23,1,37458.85,0
15636,96,2,48919.47,192
15637,59,1,31390.09,0
15638,307,1,2292.45,0
15639,140,1,72765.75,0
15640,10,17,1250392.8699999999,367
15641,111,4,308849.67,253
15643,185,6,95409.9,103
15644,172,4,621850.7,94
15645,25,1,95936.59,0
15646,164,4,50604.57,214
15648,210,4,92179.83,62
15649,342,2,3012.3900000000003,31
15651,43,3,73583.1,223
15652,97,1,42357.64,0
15653,99,2,19253.39,23
15654,15,2,56327.11,16
15655,239,2,81654.03,10
15656,51,4,111077.15000000001,238
15657,29,1,434.52,0
15658,196,8,133555.49,182
15659,50,1,29663.949999999997,0
15660,31,12,218573.09,340
15661,323,2,14704.5,21
15663,112,1,27068.28,0
15664,57,2,44693.45,308
15665,174,2,308990.86,74
15667,46,1,21881.62,0
15668,224,1,760.43,0
15669,46,5,69187.27,223
15670,303,1,22936.289999999997,0
15671,25,10,222182.93,252
15673,94,4,383281.81,238
15674,79,8,341855.73,181
15675,87,3,58283.5,198
15676,15,5,567816.43,274
15677,55,1,93422.14,0
15678,59,1,31340.77,0
15679,30,4,310889.1,158
15680,15,3,193252.57,356
15681,24,6,158992.58,261
15683,123,1,9077.76,0
15687,15,11,471447.7,321
15689,126,2,21886.13,241
15690,10,2,51742.18,96
15691,258,1,2958.03,0
15692,34,1,24228.23,0
15694,7,15,198549.57,372
15695,273,2,41819.81,0
15696,39,12,451579.09,293
15699,24,1,33030.16,0
15700,178,3,185057.03,1
15701,8,4,688974.6799999999,108
15703,271,1,23316.339999999997,0
15704,146,4,327049.11,75
15705,207,1,11663.310000000001,0
15706,66,7,151557.84,56
15707,41,4,554708.34,51
15708,47,11,689960.33,329
15709,290,1,17119.31,0
15712,15,5,121004.2,278
15713,149,3,38125.16,222
15714,18,2,99358.83,66
15716,152,4,332470.18,223
15717,240,1,13673.759999999998,0
15719,39,14,2451257.26,304
15720,30,1,338284.19,0
15721,18,1,221652.91999999998,0
15722,42,6,210919.46,254
15723,371,1,99337.08,0
15724,207,3,17238.25,83
15725,21,1,76269.62,0
15727,23,7,754731.97,342
15728,55,1,7597.360000000001,0
15729,204,2,16323.619999999999,14
15730,72,4,199495.91999999998,140
15732,218,2,37891.05,159
15733,289,1,21157.66,0
15734,121,2,48323.38,85
15737,21,12,206900.23,228
15738,25,19,461495.55,353
15739,72,1,21479.84,0
15740,55,1,11512.52,0
15743,22,4,248056.65,168
15744,84,1,8194.369999999999,0
15745,15,6,140339.76,227
15746,140,2,64585.29,0
15747,19,3,252593.86000000002,160
15748,46,1,53173.65,0
15749,241,4,35642.72,97
15750,9,9,790793.98,364
15752,46,8,998605.21,333
15753,311,1,30.82,0
15754,57,4,75881.52,195
15755,7,8,387562.6,293
15756,67,4,491048.7,187
15757,72,2,120115.14,152
15758,31,1,24984.46,0
15759,224,3,7753.53,139
15762,71,2,99238.39,12
15763,38,3,172407.57,45
15764,87,10,518900.75,195
15766,70,1,35082.770000000004,0
15768,122,4,67521.39,110
15769,13,29,434335.82,363
15773,12,1,26543.19,0
15774,75,1,66993.43000000001,0
15775,251,1,18077.72,0
15776,139,1,40614.22,0
15777,247,5,60488.22,120
15780,190,3,89571.82,174
15781,31,4,37233.27,280
15782,16,4,119314.33,79
15783,17,1,31913.07,0
15785,36,8,239755.66999999998,265
15786,50,5,701330.28,70
15787,32,3,560263.45,35
15789,364,1,68022.52,0
15790,16,1,89698.88,0
15791,50,3,184543.53,160
15793,15,4,37173.92,259
15795,156,1,124548.41,0
15796,7,10,331071.07,301
15797,119,4,14599.87,206
15799,82,3,218695.18,258
15800,113,2,311049.14,139
15801,52,4,171125.98,63
15802,149,3,10236.45,0
15803,57,1,20642.33,0
15804,7,19,731742.78,198
15805,29,20,789810.32,341
15806,52,3,70826.18000000001,230
15807,56,3,123015.75,26
15808,312,5,513228.28,63
15809,42,6,97762.42,267
15810,85,7,270156.63,218
15811,23,9,364717.92,348
15812,113,5,104714.42,210
15813,214,2,103286.71,31
15814,9,6,202004.72,47
15815,70,5,119078.03,196
15819,55,4,303279.99,227
15820,326,1,48783.76,0
15821,50,2,146546.58,17
15822,9,2,77533.95,356
15823,343,2,37647.21,34
15825,178,1,51043.42,0
15826,57,4,190609.38,159
15827,79,20,357219.2,299
15829,105,2,123641.52,41
15830,35,2,108472.2,8
15831,64,4,173822.62,265
15832,260,1,143751.38999999998,0
15834,76,6,703152.25,301
15835,50,4,147924.6,286
15836,51,2,38903.270000000004,4
15837,71,1,67371.88,0
15838,17,21,417247.56,360
15839,31,5,178093.0,122
15840,65,3,59506.06,113
15841,70,6,119298.03,274
15843,310,1,13559.6,0
15844,52,1,16465.78,0
15845,24,10,360709.01,319
15847,44,2,59296.509999999995,249
15850,25,2,216163.21,148
15852,193,2,51755.42,10
15853,58,1,97897.75,0
15854,10,12,346952.27,357
15855,143,5,196861.13,126
15856,10,31,1736788.3800000001,361
15857,25,1,41088.39,0
15858,22,5,444384.57,351
15860,47,8,360945.11,327
15861,18,9,1400247.83,254
15862,14,4,351951.76,365
15863,32,2,40781.35,167
15864,28,8,62639.16,293
15865,47,3,96115.75,173
15866,107,1,114880.76000000001,0
15867,11,16,1241683.28,363
15869,283,2,43372.22,0
15870,39,1,200384.25,0
15872,21,2,310889.18,0
15874,69,9,414660.17,220
15877,8,3,389088.53,16
15880,375,2,285067.65,0
15881,318,8,76068.28,52
15882,205,5,76040.37,169
15883,8,2,126589.67,31
15885,99,3,35378.94,216
15886,66,1,27236.73,0
15888,86,2,30217.52,0
15889,163,2,220885.97,212
15891,233,1,129673.66,0
15894,259,2,93258.28,115
15895,156,1,21648.5,0
15897,200,2,67173.34,0
15898,7,6,216602.52,367
15899,375,1,7612.73,0
15900,30,1,134308.3,0
15901,23,3,309339.01,138
15903,16,8,216011.85,285
15904,14,1,80417.87,0
15906,26,8,367012.05,235
15907,10,3,622606.91,206
15909,180,1,9215.56,0
15910,7,8,645465.51,315
15912,184,2,57725.22,54
15916,22,10,367136.85,350
15917,254,1,22862.09,0
15918,197,2,104998.32,80
15919,26,2,377893.82,349
15920,160,4,163447.31,0
15921,179,1,63571.7,0
15922,378,2,33392.130000000005,0
15923,379,1,45287.51,0
15925,200,1,29938.809999999998,0
15930,73,1,60081.95,0
15932,10,11,339899.97,285
15933,27,3,222375.5,65
15935,245,2,33678.24,2
15937,70,1,19586.7,0
15938,118,5,62031.979999999996,211
15939,96,16,195236.39,241
15940,317,2,3296.84,0
15942,140,1,31904.850000000002,0
15944,283,1,17672.07,0
15945,371,1,4651.2,0
15947,89,1,99088.20999999999,0
15948,14,2,137987.7,35
15949,23,2,61684.82,54
15950,8,5,307601.37,357
15951,7,3,100069.95,284
15952,40,4,260275.63,191
15953,21,10,218682.84,354
15955,30,16,491424.88,348
15957,38,1,99337.45999999999,0
15958,80,1,15566.01,0
15963,26,2,55068.48,25
15965,23,4,337190.52,350
15967,29,2,199917.76,295
15969,9,4,46894.95,182
15970,310,1,31602.480000000003,0
15971,24,12,104135.75,293
15973,242,3,18980.58,130
15974,45,8,466409.48,249
15975,90,1,52848.0,0
15976,171,2,253643.83,54
15977,23,2,179511.4,21
15978,83,1,120229.09,0
15980,95,3,124926.19,165
15981,31,8,241831.53,286
15983,28,4,283875.62,351
15984,9,11,659014.93,365
15985,129,3,93202.93000000001,113
15986,36,1,27285.98,0
15987,18,7,340160.68,356
15988,25,1,90382.23,0
15990,50,2,109826.89,243
15992,10,1,13814.35,0
15993,15,10,1514417.61,35
15994,61,1,81246.75,0
15996,94,7,350966.06,277
15998,43,6,1331747.57,325
16000,9,3,30718.879999999997,0
16003,36,5,310705.71,329
16005,18,4,546178.16,258
16006,217,1,16235.25,0
16007,54,4,930375.02,167
16008,30,3,78396.55,180
16009,28,4,228691.03,137
16010,252,3,233372.4,116
16011,14,16,515136.55,357
16012,41,3,272512.16,119
16013,10,54,350606.38,367
16014,42,4,372120.11,255
16015,10,4,432170.39,45
16016,9,10,648994.04,363
16017,53,1,66362.54,0
16018,45,2,72737.48,141
16019,8,10,427618.41,362
16020,23,3,127194.16,48
16022,266,1,193514.6,0
16023,52,3,296769.59,220
16024,18,1,151137.58,0
16025,36,1,74332.48,0
16026,49,1,81428.48999999999,0
16027,98,7,43982.69,210
16029,45,76,666040.41,335
16030,316,1,87847.21,0
16031,98,2,237616.98,154
16033,12,27,2966264.28,364
16034,202,3,55518.229999999996,136
16036,93,2,147952.31,176
16037,276,3,84687.0,88
16038,14,4,79090.83,194
16040,71,3,208075.45,203
16041,37,3,16660.96,110
16042,28,7,202708.93,350
16043,44,4,114463.98999999999,280
16045,126,4,194029.47,170
16048,92,3,16125.599999999999,287
16049,46,3,811462.45,34
16050,180,1,23188.22,0
16052,60,1,72778.48,0
16053,39,2,224087.4,89
16054,151,1,153569.18,0
16055,227,1,25474.8,0
16056,51,1,163527.37,0
16057,10,10,305242.87,280
16059,72,6,465850.28,301
16061,275,1,4228.0,0
16062,16,4,151245.11,355
16063,266,1,54043.84,0
16065,371,1,171132.2,0
16066,23,5,266463.99,107
16070,28,2,118198.34,9
16071,51,1,38295.85,0
16072,294,1,53185.75,0
16073,298,2,2280.2200000000003,5
16076,9,11,303352.65,205
16078,290,1,2841.0,0
16079,23,3,58262.08,23
16080,88,3,36889.12,192
16081,62,5,601945.63,310
16083,107,2,61611.82,259
16084,305,1,117676.9,0
16085,29,5,475231.89,297
16086,65,6,77832.31,307
16091,161,2,43935.6,43
16092,105,5,138854.02,155
16093,113,1,490.23,0
16094,18,6,153346.34,325
16096,270,1,30591.06,0
16097,246,1,22756.01,0
16098,94,7,181718.44,286
16099,56,3,126998.06,175
16101,15,3,180894.8,61
16102,48,3,114481.49,86
16103,13,6,146616.59,226
16104,68,1,66921.92,0
16105,255,1,44784.450000000004,0
16106,72,1,15692.990000000002,0
16107,24,7,73540.3,165
16108,91,2,136364.11,0
16109,225,2,56052.24,89
16110,51,3,839151.97,266
16112,149,4,50931.6,195
16113,189,1,97383.37,0
16114,177,1,7278.7,0
16115,16,8,654877.91,282
16116,212,2,79121.45,5
16117,196,1,80775.22,0
16119,14,2,47153.62,64
16120,65,5,90209.77,0
16121,63,2,552060.57,158
16122,79,4,103999.41,293
16123,58,1,49393.98,0
16124,322,2,35368.81,1
16125,373,1,22354.33,0
16126,35,4,306531.99,267
16127,45,1,96092.94,0
16128,24,5,228761.77,264
16131,58,6,204181.19,188
16133,10,46,904343.6900000001,314
16134,28,3,72397.1,337
16135,269,1,45363.57,0
16136,66,3,81297.09,217
16138,374,1,491.65999999999997,0
16139,25,3,91924.03,187
16140,59,4,85262.16,318
16141,94,1,76104.5,0
16142,256,1,78469.52,0
16143,9,7,330789.01,365
16144,253,1,826.1,0
16145,15,18,595507.68,351
16146,163,3,73868.31999999999,74
16147,140,1,50175.18,0
16148,302,1,386.82,0
16149,11,2,56044.51,137
16150,45,10,375418.54,333
16152,275,1,82078.96,0
16153,56,5,252987.13,305
16156,15,13,368018.86,302
16157,22,4,55116.79,56
16159,288,1,33586.58,0
16160,70,4,29763.969999999998,21
16161,8,26,1287494.01,367
16162,258,1,7730.01,0
16163,231,3,18122.75,140
16164,23,4,87056.96,25
16168,17,28,247453.05,359
16169,14,4,215407.12,67
16170,57,7,339711.21,197
16171,65,1,5114.9800000000005,0
16172,101,5,166744.11000000002,146
16173,22,7,242191.0,82
16174,132,3,38458.05,25
16175,100,4,163009.3,145
16177,56,1,29988.64,0
16178,144,1,27198.359999999997,0
16179,67,1,32984.92,0
16180,106,10,428991.48,152
16181,79,1,31635.12,0
16182,78,4,71963.57,222
16183,73,1,33716.18,0
16184,70,7,145129.41,147
16185,23,2,74768.34,215
16186,29,13,540231.32,349
16187,38,17,762225.64,252
16188,51,4,186086.02,198
16189,22,2,31999.46,69
16190,46,1,25342.37,0
16191,9,25,394121.86,357
16193,243,1,42339.15,0
16198,81,1,34452.95,0
16200,10,2,424211.67,159
16201,9,5,287219.06,106
16202,367,1,45307.41,0
16203,65,5,68989.68,313
16204,29,1,134060.36000000002,0
16205,37,4,263752.76,148
16206,61,4,186236.2,272
16207,31,1,33544.58,0
16208,51,2,184546.56,244
16209,95,5,136392.58,157
16210,8,18,310604.09,372
16211,87,2,67577.84,7
16212,25,3,107928.1,264
16213,85,1,12941.650000000001,0
16214,177,3,123034.54,98
16215,87,1,42825.05,0
16216,273,1,85891.79000000001,0
16217,241,4,61228.8,46
16218,36,8,206328.79,343
16221,43,3,264972.77,330
16222,324,1,351316.37,0
16224,63,4,243579.46,192
16225,51,5,344622.0,232
16226,209,3,12709.230000000001,32
16227,225,2,17760.48,6
16229,93,2,110900.93000000001,125
16230,196,2,93029.98000000001,30
16232,39,5,92092.76,182
16233,77,5,54928.84,295
16235,47,6,132690.41,291
16236,84,1,55469.17,0
16239,63,3,44396.62,132
16240,14,5,360636.13,69
16241,16,13,1690036.68,360
16242,14,8,799758.19,268
16243,40,2,118148.64,21
16244,218,2,225720.2,160
16245,30,5,244641.59,233
16247,176,1,31977.68,0
16248,68,1,29527.31,0
16249,59,5,182249.63,186
16250,267,2,72464.44,112
16252,372,1,67126.73,0
16253,38,3,296631.72,223
16255,23,10,754444.77,348
16256,264,2,45546.69,8
16257,183,1,5764.29,0
16258,51,5,339345.17,173
16260,57,1,27642.78,0
16261,23,4,338405.53,228
16262,367,1,12652.2,0
16265,15,11,655233.84,355
16266,80,7,179885.12,132
16268,77,2,127923.92,0
16270,359,1,132655.04,0
16271,9,6,348725.57,355
16272,123,1,52078.33,0
16274,379,1,188974.24,0
16275,203,1,78833.08,0
16276,183,1,12113.18,0
16278,29,3,60824.81,76
16279,27,4,248182.59,312
16281,78,1,37231.31,0
16282,346,1,26139.559999999998,0
16283,12,7,403784.21,202
16284,37,2,292885.67,19
16287,176,1,22751.78,0
16292,123,2,47414.49,4
16293,15,12,314083.86,358
16295,16,4,204176.51,54
16297,219,4,58458.77,56
